URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,30.0,72.0,-0.4117647018454441,0.1188811187425628,23.476190476190474,0.32634032634032634,9.52101232101232,23.476190476190474,280.0,858.0,2.1002331002331003,0.0,5.630155510480054
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,36.0,34.0,0.028571428163265314,0.08505467790394329,15.457627118644067,0.3219927095990279,6.311847931297239,15.457627118644067,265.0,823.0,2.0765492102065615,5.0,5.004385964912281
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,39.0,14.0,0.47169810430758297,0.1726384359197445,24.6,0.3973941368078176,9.998957654723128,24.6,122.0,307.0,2.3517915309446256,3.0,5.505691056910569
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,44.0,14.0,0.5172413703923902,0.06338797807280003,19.41860465116279,0.24918032786885247,7.8671139916126585,19.41860465116279,228.0,915.0,1.8459016393442622,5.0,5.134131736526946
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,58.0,6.0,0.8124999873046878,0.06964091396121772,17.6875,0.32100108813928185,7.2034004352557135,17.6875,295.0,919.0,2.1011969532100108,5.0,5.4263839811542995
17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,42.0,16.0,0.4482758543400715,0.06783625723060087,23.397058823529413,0.28888888888888886,9.474379084967321,23.397058823529413,247.0,855.0,2.066666666666667,7.0,5.274670018856066
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,36.0,20.0,0.285714280612245,0.08641975295305594,21.563636363636363,0.3487654320987654,8.764960718294052,21.563636363636363,226.0,648.0,2.2083333333333335,9.0,5.534569983136594
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,31.0,31.0,0.0,0.11131059225976554,22.595744680851062,0.236983842010772,9.133091409144734,22.595744680851062,132.0,557.0,1.926391382405745,2.0,5.120527306967985
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,0.0,0.0,0.0,0.0,6.0,0.25,2.5,6.0,1.0,4.0,1.75,0.0,5.166666666666667
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,35.0,28.0,0.11111110934744271,0.10063897747501761,23.72340425531915,0.305111821086262,9.611406430562164,23.72340425531915,191.0,626.0,1.9984025559105432,8.0,5.452017937219731
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,38.0,12.0,0.5199999896000003,0.1265822781605512,17.025,0.3037974683544304,6.931518987341772,17.025,120.0,395.0,2.1924050632911394,0.0,5.748898678414097
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,57.0,24.0,0.4074074023776864,0.15027829285662656,15.438356164383562,0.20408163265306123,6.256975118814649,15.438356164383562,110.0,539.0,1.7105751391465678,5.0,4.653948535936114
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,27.0,25.0,0.03846153772189351,0.08163265293307276,23.767857142857142,0.23233908948194662,9.600078492935637,23.767857142857142,148.0,637.0,1.814756671899529,25.0,4.7618332081142
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,46.0,7.0,0.7358490427198294,0.08731466212962988,24.413793103448278,0.2685337726523888,9.872930750440268,24.413793103448278,163.0,607.0,1.886326194398682,4.0,4.677966101694915
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,29.0,61.0,-0.35555555160493835,0.1444622790618583,21.596153846153847,0.3547351524879615,8.780355599456724,21.596153846153847,221.0,623.0,2.1524879614767256,2.0,5.358860195903829
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,61.0,21.0,0.4878048720999406,0.0848861282765154,29.516129032258064,0.30124223602484473,11.926948507313163,29.516129032258064,291.0,966.0,2.0,2.0,5.3
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,7.0,39.0,-0.6956521587901705,0.07491856665322709,20.78,0.24267100977198697,8.409068403908796,20.78,149.0,614.0,1.8078175895765471,0.0,5.34167468719923
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,45.0,31.0,0.1842105238919668,0.1078014182868065,20.779661016949152,0.2950354609929078,8.429878591176823,20.779661016949152,208.0,705.0,2.046808510638298,7.0,5.64437194127243
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,36.0,86.0,-0.4098360622144585,0.1285563749962525,22.21794871794872,0.2571127502634352,8.990024587284863,22.21794871794872,244.0,949.0,1.9473129610115911,11.0,5.439122908251587
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,52.0,24.0,0.3684210477839336,0.08397790045969293,21.0,0.27845303867403315,8.511381215469614,21.0,252.0,905.0,2.013259668508287,14.0,5.223398001175779
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,25.0,27.0,-0.03846153772189351,0.09829867656276242,29.81081081081081,0.29867674858223064,12.043795023757218,29.81081081081081,158.0,529.0,2.0869565217391304,11.0,5.035358114233907
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,21.0,33.0,-0.22222221810699597,0.083462132792176,20.82758620689655,0.27202472952086554,8.439844374566967,20.82758620689655,176.0,647.0,1.9088098918083463,5.0,5.255794701986755
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,24.0,25.0,-0.020408162848813003,0.12219451341098625,35.2,0.14962593516209477,14.139850374064839,35.2,60.0,401.0,1.6134663341645885,41.0,4.328409090909091
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,8.0,8.0,0.0,0.10596026419893866,26.90909090909091,0.23841059602649006,10.859000602046962,26.90909090909091,36.0,151.0,2.006622516556291,0.0,5.054054054054054
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,42.0,22.0,0.31249999511718757,0.07833537322113174,24.577464788732396,0.24357405140758873,9.928415536055994,24.577464788732396,199.0,817.0,1.9033047735618116,19.0,4.83323782234957
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,31.0,26.0,0.08771929670667901,0.0843195265024859,16.684931506849313,0.27218934911242604,6.782848342384696,16.684931506849313,184.0,676.0,1.9511834319526626,6.0,5.169129720853859
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,15.0,8.0,0.3043478128544429,0.08712121179120753,22.714285714285715,0.32196969696969696,9.214502164502164,22.714285714285715,85.0,264.0,2.109848484848485,1.0,5.389937106918239
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,16.0,6.0,0.4545454338842984,0.05641025626561473,17.26829268292683,0.38974358974358975,7.0632145090681675,17.26829268292683,152.0,390.0,2.287179487179487,0.0,5.601694915254237
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,12.0,9.0,0.14285713605442207,0.10606060552494644,14.310344827586206,0.29797979797979796,5.843329850226402,14.310344827586206,59.0,198.0,2.101010101010101,5.0,5.132530120481928
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,23.0,76.0,-0.535353529945924,0.1968190850957871,15.257575757575758,0.2147117296222664,6.18891499487921,15.257575757575758,108.0,503.0,1.8031809145129225,6.0,4.980139026812314
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,42.0,22.0,0.31249999511718757,0.11469534029624491,22.458333333333332,0.25985663082437277,9.087275985663082,22.458333333333332,145.0,558.0,1.996415770609319,9.0,5.196660482374768
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,41.0,4.0,0.8222222039506177,0.13081395310809898,14.622222222222222,0.28488372093023256,5.962842377260982,14.622222222222222,98.0,344.0,2.0843023255813953,4.0,5.259878419452887
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,11.0,3.0,0.5714285306122479,0.04810996547041249,18.133333333333333,0.18900343642611683,7.32893470790378,18.133333333333333,55.0,291.0,1.8075601374570447,4.0,4.887867647058823
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,17.0,24.0,-0.1707317031528853,0.09030836984513575,26.4375,0.2533039647577093,10.676321585903084,26.4375,115.0,454.0,1.9647577092511013,3.0,5.180851063829787
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,20.0,12.0,0.24999999218750027,0.013906996951800523,13.208835341365463,0.14863102998696218,5.342986548540971,13.208835341365463,342.0,2301.0,1.6249456757931333,0.0,5.22681666159927
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,63.0,22.0,0.4823529355017302,0.10678391946383929,19.037037037037038,0.30778894472361806,7.737930392704263,19.037037037037038,245.0,796.0,2.077889447236181,9.0,5.255512321660182
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,37.0,53.0,-0.17777777580246917,0.15544041423930843,16.86111111111111,0.2849740932642487,6.858434081750144,16.86111111111111,165.0,579.0,1.9706390328151986,37.0,4.92668863261944
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,29.0,4.0,0.7575757346189171,0.07551487396907351,22.0,0.18077803203661327,8.872311212814646,22.0,79.0,437.0,1.7116704805491991,1.0,5.1746411483253585
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,1.0,0.0,0.9999990000010001,0.010204081528529781,30.2,0.32653061224489793,12.210612244897959,30.2,32.0,98.0,2.0306122448979593,0.0,5.509933774834437
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,24.0,20.0,0.09090908884297526,0.10784313699058054,30.916666666666668,0.24509803921568626,12.464705882352943,30.916666666666668,100.0,408.0,2.049019607843137,0.0,5.373315363881401
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,27.0,53.0,-0.32499999593750006,0.08648648639298759,23.243243243243242,0.36648648648648646,9.443891891891893,23.243243243243242,339.0,925.0,2.1621621621621623,15.0,5.498255813953488
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,58.0,28.0,0.34883720524607903,0.11559139769409758,19.301204819277107,0.27419354838709675,7.830159347065681,19.301204819277107,204.0,744.0,1.9852150537634408,17.0,4.910112359550562
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,23.0,46.0,-0.33333332850241554,0.12126537764276735,19.980392156862745,0.37258347978910367,8.14119025466074,19.980392156862745,212.0,569.0,2.2161687170474518,6.0,5.729146221786065
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,47.0,48.0,-0.01052631567867036,0.11529126199600576,21.10810810810811,0.24393203883495146,8.540816058777224,21.10810810810811,201.0,824.0,1.8883495145631068,2.0,4.949423815620999
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,33.0,68.0,-0.3465346500343104,0.1071049839797402,16.857142857142858,0.24390243902439024,6.840418118466899,16.857142857142858,230.0,943.0,1.853658536585366,8.0,5.323849878934625
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,16.0,27.0,-0.25581394753921055,0.07664884121809476,21.78723404255319,0.19607843137254902,8.793324989570296,21.78723404255319,110.0,561.0,1.7486631016042782,0.0,4.912109375
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,24.0,78.0,-0.529411759515571,0.13709677400927853,23.879310344827587,0.2768817204301075,9.66247682610308,23.879310344827587,206.0,744.0,1.9811827956989247,2.0,5.20216606498195
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,5.0,0.0,0.99999980000004,0.05263157839335181,16.1,0.30526315789473685,6.562105263157895,16.1,29.0,95.0,2.294736842105263,2.0,5.496894409937888
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,31.0,17.0,0.2916666605902779,0.06648199436775347,21.609375,0.25346260387811637,8.745135041551247,21.609375,183.0,722.0,1.9930747922437673,6.0,5.112798264642082
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,25.0,69.0,-0.46808510140335,0.19183673430237402,14.028571428571428,0.21020408163265306,5.695510204081633,14.028571428571428,103.0,490.0,1.779591836734694,5.0,4.963340122199592
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,23.0,6.0,0.5862068763376939,0.07988980694245232,13.311475409836065,0.20110192837465565,5.405030935284288,13.311475409836065,73.0,363.0,1.840220385674931,1.0,4.6182266009852215
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,20.0,3.0,0.7391304026465042,0.07540983581832841,23.458333333333332,0.29508196721311475,9.501366120218579,23.458333333333332,90.0,305.0,2.1081967213114754,1.0,5.41740674955595
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,45.0,92.0,-0.34306569092652783,0.10339622633705944,22.354166666666668,0.2724528301886792,9.050647798742139,22.354166666666668,361.0,1325.0,1.9690566037735848,1.0,5.335507921714818
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,19.0,34.0,-0.2830188625845498,0.066919191834698,19.14516129032258,0.24494949494949494,7.756044314108831,19.14516129032258,194.0,792.0,1.8661616161616161,3.0,5.396798652064027
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,20.0,43.0,-0.3650793592844546,0.11819887407467378,18.036363636363635,0.2551594746716698,7.3166092444141215,18.036363636363635,136.0,533.0,1.9080675422138837,7.0,5.1875
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,0.0,0.0,0.0,0.0,8.0,0.2222222222222222,3.2888888888888888,8.0,2.0,9.0,1.8888888888888888,0.0,4.875
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,26.0,9.0,0.4857142718367351,0.19337016467751292,13.821428571428571,0.2541436464088398,5.630228887134965,13.821428571428571,46.0,181.0,2.027624309392265,0.0,5.271317829457364
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,57.0,39.0,0.18749999804687503,0.10561056093992238,20.923076923076923,0.3047304730473047,8.491122958449692,20.923076923076923,277.0,909.0,2.00990099009901,10.0,4.987394957983193
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,18.0,9.0,0.3333333209876548,0.04753521118391688,25.925,0.19190140845070422,10.446760563380282,25.925,109.0,568.0,1.7711267605633803,4.0,4.892960462873674
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,23.0,22.0,0.022222221728395074,0.1133501256590677,23.0,0.3778337531486146,9.351133501259445,23.0,150.0,397.0,2.261964735516373,0.0,6.402576489533011
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,43.0,10.0,0.6226414976860095,0.08439490432421194,16.923076923076923,0.30254777070063693,6.890249877511025,16.923076923076923,190.0,628.0,2.1353503184713376,3.0,5.619090909090909
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,3.0,1.0,0.49999987500003124,0.05797101365259401,20.571428571428573,0.2028985507246377,8.309730848861284,20.571428571428573,14.0,69.0,1.7536231884057971,2.0,4.833333333333333
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,16.0,42.0,-0.4482758543400715,0.05840886197541907,23.054054054054053,0.3152064451158107,9.347704199667945,23.054054054054053,313.0,993.0,2.096676737160121,1.0,5.443728018757327
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,35.0,55.0,-0.22222221975308645,0.15410958877720962,16.285714285714285,0.18493150684931506,6.588258317025439,16.285714285714285,108.0,584.0,1.707191780821918,7.0,4.620414673046252
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,0.0,3.0,-0.9999996666667778,0.03333333296296297,26.285714285714285,0.3111111111111111,10.638730158730159,26.285714285714285,28.0,90.0,2.1666666666666665,2.0,5.5271739130434785
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,84.0,30.0,0.4736842063711912,0.1185031183799344,23.305555555555557,0.31185031185031187,9.446962346962348,23.305555555555557,300.0,962.0,2.044698544698545,0.0,5.425506555423123
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,24.0,0.0,0.999999958333335,0.0592592591129401,16.88888888888889,0.30864197530864196,6.879012345679013,16.88888888888889,125.0,405.0,2.0469135802469136,0.0,5.197368421052632
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,27.0,25.0,0.03846153772189351,0.17627118584314852,23.666666666666668,0.15593220338983052,9.5290395480226,23.666666666666668,46.0,295.0,1.5864406779661018,39.0,4.302816901408451
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,3.0,1.0,0.49999987500003124,0.018779342634838766,22.352941176470587,0.20657276995305165,9.023805578569457,22.352941176470587,44.0,213.0,1.807511737089202,0.0,5.105263157894737
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,36.0,89.0,-0.42399999660800003,0.17289073281757852,21.516666666666666,0.26832641770401106,8.713997233748271,21.516666666666666,194.0,723.0,1.9806362378976488,6.0,5.333849728892331
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,24.0,23.0,0.021276595291987336,0.07979626472021008,15.911764705882353,0.34974533106960953,6.504604014780786,15.911764705882353,206.0,589.0,2.2190152801358236,8.0,5.400184842883549
